dataset_variant,model,seed,n_samples,n_features,train_samples,test_samples,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,fit_seconds,prediction_seconds,total_seconds,log_loss,roc_auc,status,error
prior_bimodal_clusters,TabPFN-v2,1,1200,6,1000,200,0.455,0.46634615384615385,0.4502295956154644,0.46634615384615385,0.4138366809174263,1.2102256929501891,1.126818859949708,2.337044552899897,0.6946284770965576,0.48632812499999994,success,
prior_bimodal_clusters,TabPFN-v3,1,1200,6,1000,200,0.485,0.4955929487179487,0.49388124043943815,0.4955929487179487,0.4521130881140456,3.362263665534556,0.6147135058417916,3.9769771713763475,0.6931986808776855,0.5218349358974359,success,
prior_bimodal_clusters,TabICL-v2,1,1200,6,1000,200,0.49,0.49118589743589747,0.4911682055399438,0.49118589743589747,0.48994899489948995,0.8851669114083052,0.5866247974336147,1.47179170884192,0.6940048336982727,0.5169270833333334,success,
prior_poisson_counts,CatBoost,1,1200,6,1000,200,0.545,0.5436698717948718,0.5438146919907547,0.5436698717948718,0.543619448832719,0.9014757936820388,0.0009288918226957321,0.9024046855047345,0.7145336573672165,0.541766826923077,success,
prior_poisson_counts,RealMLP-TD,1,1200,6,1000,200,0.465,0.4651442307692308,0.4651965196519652,0.4651442307692308,0.4648795979095296,14.800942503847182,0.04605824500322342,14.847000748850405,0.7263607978820801,0.4875801282051282,success,
prior_poisson_counts,TabPFN-v2,1,1200,6,1000,200,0.49,0.49719551282051283,0.49678308823529416,0.49719551282051283,0.4766009852216748,1.3238209588453174,1.1324007222428918,2.456221681088209,0.6936360001564026,0.5055088141025641,success,
prior_poisson_counts,TabPFN-v3,1,1200,6,1000,200,0.47,0.4827724358974359,0.4708672086720867,0.4827724358974359,0.4175824175824176,4.064937048591673,0.7076265597715974,4.772563608363271,0.6930894255638123,0.5218349358974359,success,
prior_poisson_counts,TabICL-v2,1,1200,6,1000,200,0.51,0.5104166666666667,0.5104041616646658,0.5104166666666667,0.50995099509951,0.8759450325742364,0.6344876429066062,1.5104326754808426,0.6950523257255554,0.5034054487179487,success,
prior_gaussian_control,CatBoost,2,1200,6,1000,200,0.94,0.9398939893989399,0.9402462215994395,0.9398939893989399,0.9399759903961584,1.2547420263290405,0.0022852104157209396,1.2570272367447615,0.13620969939562044,0.9906990699069906,success,
prior_gaussian_control,RealMLP-TD,2,1200,6,1000,200,0.985,0.9849484948494849,0.985094037615046,0.9849484948494849,0.9849966242404541,15.354584561660886,0.10947925597429276,15.464063817635179,0.0941421240568161,0.9985998599859987,success,
